date,bairro,mare_m,chuva_mm,lat,lon,altitude,vulnerabilidade,densidade_pop,tipo_bairro,ocorrencias
2024-10-02,Pina,1.7,0.7,-8.085282,-34.883907,3,0.68,12200,litoraneo,4
2024-10-02,Santo Amaro,1.7,4.0,-8.046772,-34.883569,8,0.65,13800,urbano_denso,0
2024-10-02,São José,1.7,0.0,-8.05723,-34.881081,6,0.62,12900,urbano_denso,1
2024-10-02,Torre,1.7,1.0,-8.045631,-34.902177,15,0.42,7600,urbano_medio,1
2024-10-02,Várzea,1.7,0.0,-8.041374,-34.953009,55,0.35,6200,altitude,1
2024-10-03,Afogados,1.225,1.13,-8.053493,-34.917791,4,0.78,16700,ribeirinho,2
2024-10-03,Apipucos,1.225,0.0,-8.030894,-34.942787,50,0.28,4800,altitude,0
2024-10-03,Boa Viagem,1.225,2.72,-8.122852,-34.89825,5,0.45,9800,litoraneo,2
2024-10-03,Brasília Teimosa,1.225,1.15,-8.089,-34.87973,2,0.82,18500,litoraneo,3
2024-10-03,Casa Forte,1.225,0.23,-8.019328,-34.924342,45,0.25,5400,altitude,1
2024-10-03,Coelhos,1.225,0.8,-8.062975,-34.872187,3,0.72,14300,ribeirinho,2
2024-10-03,Cordeiro,1.225,0.0,-8.050851,-34.938289,25,0.48,8700,urbano_medio,3
2024-10-03,Ibura,1.225,0.33,-8.118872,-34.944717,12,0.75,17500,urbano_denso,1
2024-10-03,Ilha Joana Bezerra,1.225,0.0,-8.065176,-34.897349,2,0.85,19200,ribeirinho,0
2024-10-03,Madalena,1.225,0.75,-8.05461,-34.914449,10,0.52,9800,urbano_medio,2
2024-10-03,Pina,1.225,0.5,-8.085075,-34.882364,3,0.68,12200,litoraneo,0
2024-10-03,Santo Amaro,1.225,1.0,-8.046906,-34.88442,8,0.65,13800,urbano_denso,0
2024-10-03,São José,1.225,0.0,-8.057686,-34.88229,6,0.62,12900,urbano_denso,2
2024-10-03,Torre,1.225,0.0,-8.045486,-34.902459,15,0.42,7600,urbano_medio,0
2024-10-03,Várzea,1.225,0.0,-8.040166,-34.953633,55,0.35,6200,altitude,1
2024-10-04,Afogados,1.225,0.0,-8.053791,-34.91898,4,0.78,16700,ribeirinho,1
2024-10-04,Apipucos,1.225,0.0,-8.030499,-34.94314,50,0.28,4800,altitude,0
2024-10-04,Boa Viagem,1.225,0.0,-8.122884,-34.897481,5,0.45,9800,litoraneo,0
2024-10-04,Brasília Teimosa,1.225,0.0,-8.0894,-34.880352,2,0.82,18500,litoraneo,2
2024-10-04,Casa Forte,1.225,0.0,-8.018882,-34.923503,45,0.25,5400,altitude,0
2024-10-04,Coelhos,1.225,0.0,-8.064266,-34.871348,3,0.72,14300,ribeirinho,4
2024-10-04,Cordeiro,1.225,0.0,-8.050781,-34.938106,25,0.48,8700,urbano_medio,1
2024-10-04,Ibura,1.225,0.57,-8.118962,-34.944247,12,0.75,17500,urbano_denso,1
2024-10-04,Ilha Joana Bezerra,1.225,0.0,-8.065038,-34.896544,2,0.85,19200,ribeirinho,1
2024-10-04,Madalena,1.225,0.0,-8.055178,-34.914094,10,0.52,9800,urbano_medio,0
2024-10-04,Pina,1.225,0.0,-8.085868,-34.883205,3,0.68,12200,litoraneo,0
2024-10-04,Santo Amaro,1.225,0.0,-8.046385,-34.883056,8,0.65,13800,urbano_denso,3
2024-10-04,São José,1.225,0.0,-8.057426,-34.881532,6,0.62,12900,urbano_denso,1
2024-10-04,Torre,1.225,0.0,-8.045643,-34.902263,15,0.42,7600,urbano_medio,1
2024-10-04,Várzea,1.225,0.0,-8.041083,-34.953779,55,0.35,6200,altitude,1
2024-10-05,Afogados,1.2,0.67,-8.052948,-34.918752,4,0.78,16700,ribeirinho,1
2024-10-05,Apipucos,1.2,0.0,-8.030033,-34.942997,50,0.28,4800,altitude,1
2024-10-05,Boa Viagem,1.2,0.0,-8.122765,-34.897964,5,0.45,9800,litoraneo,2
2024-10-05,Brasília Teimosa,1.2,0.0,-8.089065,-34.879723,2,0.82,18500,litoraneo,3
2024-10-05,Casa Forte,1.2,0.0,-8.018574,-34.923607,45,0.25,5400,altitude,1
2024-10-05,Coelhos,1.2,0.0,-8.063775,-34.872354,3,0.72,14300,ribeirinho,0
2024-10-05,Cordeiro,1.2,0.0,-8.0506,-34.93879,25,0.48,8700,urbano_medio,1
2024-10-05,Ibura,1.2,0.07,-8.119008,-34.943527,12,0.75,17500,urbano_denso,1
2024-10-05,Ilha Joana Bezerra,1.2,4.2,-8.065086,-34.89704,2,0.85,19200,ribeirinho,1
2024-10-05,Madalena,1.2,0.0,-8.054995,-34.915447,10,0.52,9800,urbano_medio,2
2024-10-05,Pina,1.2,0.0,-8.084941,-34.883435,3,0.68,12200,litoraneo,0
2024-10-05,Santo Amaro,1.2,0.0,-8.046353,-34.883777,8,0.65,13800,urbano_denso,1
2024-10-05,São José,1.2,0.0,-8.056403,-34.88218,6,0.62,12900,urbano_denso,0
2024-10-05,Torre,1.2,0.0,-8.045882,-34.902515,15,0.42,7600,urbano_medio,0
2024-10-05,Várzea,1.2,0.0,-8.041501,-34.952986,55,0.35,6200,altitude,0
2024-10-06,Afogados,1.2,0.0,-8.052739,-34.919658,4,0.78,16700,ribeirinho,2
2024-10-06,Apipucos,1.2,0.0,-8.030254,-34.943912,50,0.28,4800,altitude,0
2024-10-06,Boa Viagem,1.2,0.0,-8.122219,-34.897498,5,0.45,9800,litoraneo,0
2024-10-06,Brasília Teimosa,1.2,0.0,-8.089293,-34.879736,2,0.82,18500,litoraneo,1
2024-10-06,Casa Forte,1.2,0.0,-8.019716,-34.925043,45,0.25,5400,altitude,2
2024-10-06,Coelhos,1.2,0.0,-8.063986,-34.872499,3,0.72,14300,ribeirinho,3
2024-10-06,Cordeiro,1.2,0.0,-8.051194,-34.936787,25,0.48,8700,urbano_medio,1
2024-10-06,Ibura,1.2,0.03,-8.118328,-34.9454,12,0.75,17500,urbano_denso,0
2024-10-06,Ilha Joana Bezerra,1.2,0.0,-8.064285,-34.897103,2,0.85,19200,ribeirinho,2
2024-10-06,Madalena,1.2,0.0,-8.054077,-34.914784,10,0.52,9800,urbano_medio,1
2024-10-06,Pina,1.2,0.0,-8.085501,-34.88258,3,0.68,12200,litoraneo,0
2024-10-06,Santo Amaro,1.2,0.0,-8.047303,-34.883537,8,0.65,13800,urbano_denso,2
2024-10-06,São José,1.2,0.0,-8.056773,-34.88213,6,0.62,12900,urbano_denso,0
2024-10-06,Torre,1.2,0.0,-8.046073,-34.902238,15,0.42,7600,urbano_medio,1
2024-10-06,Várzea,1.2,0.0,-8.041674,-34.954205,55,0.35,6200,altitude,0
2024-10-07,Afogados,1.2,0.0,-8.053215,-34.918162,4,0.78,16700,ribeirinho,3
2024-10-07,Apipucos,1.2,0.0,-8.030726,-34.942156,50,0.28,4800,altitude,0
2024-10-07,Boa Viagem,1.2,0.0,-8.123264,-34.898072,5,0.45,9800,litoraneo,0
2024-10-07,Brasília Teimosa,1.2,0.0,-8.089043,-34.880948,2,0.82,18500,litoraneo,0
2024-10-07,Casa Forte,1.2,0.0,-8.01866,-34.923888,45,0.25,5400,altitude,2
2024-10-07,Coelhos,1.2,0.0,-8.06341,-34.872015,3,0.72,14300,ribeirinho,0
2024-10-07,Cordeiro,1.2,0.0,-8.050572,-34.937369,25,0.48,8700,urbano_medio,1
2024-10-07,Ibura,1.2,0.0,-8.118825,-34.944752,12,0.75,17500,urbano_denso,1
2024-10-07,Ilha Joana Bezerra,1.2,0.0,-8.06425,-34.897835,2,0.85,19200,ribeirinho,2
2024-10-07,Madalena,1.2,0.0,-8.054726,-34.914558,10,0.52,9800,urbano_medio,0
2024-10-07,Pina,1.2,0.0,-8.084562,-34.883403,3,0.68,12200,litoraneo,0
2024-10-07,Santo Amaro,1.2,0.0,-8.047163,-34.884214,8,0.65,13800,urbano_denso,0
2024-10-07,São José,1.2,0.0,-8.056964,-34.881385,6,0.62,12900,urbano_denso,0
2024-10-07,Torre,1.2,0.0,-8.045035,-34.902668,15,0.42,7600,urbano_medio,3
2024-10-07,Várzea,1.2,0.0,-8.040555,-34.953381,55,0.35,6200,altitude,2
2024-10-08,Afogados,1.2,0.0,-8.052373,-34.919484,4,0.78,16700,ribeirinho,2
2024-10-08,Apipucos,1.2,0.0,-8.030297,-34.943182,50,0.28,4800,altitude,1
2024-10-08,Boa Viagem,1.2,0.0,-8.122681,-34.897881,5,0.45,9800,litoraneo,2
2024-10-08,Brasília Teimosa,1.2,0.0,-8.088769,-34.879627,2,0.82,18500,litoraneo,2
2024-10-08,Casa Forte,1.2,0.0,-8.019428,-34.924508,45,0.25,5400,altitude,0
2024-10-08,Coelhos,1.2,0.0,-8.062985,-34.871334,3,0.72,14300,ribeirinho,0
2024-10-08,Cordeiro,1.2,0.0,-8.050984,-34.938215,25,0.48,8700,urbano_medio,0
2024-10-08,Ibura,1.2,0.0,-8.118544,-34.94529,12,0.75,17500,urbano_denso,3
2024-10-08,Ilha Joana Bezerra,1.2,0.0,-8.064474,-34.897057,2,0.85,19200,ribeirinho,3
2024-10-08,Madalena,1.2,0.0,-8.054512,-34.914751,10,0.52,9800,urbano_medio,2
2024-10-08,Pina,1.2,0.0,-8.085945,-34.882187,3,0.68,12200,litoraneo,1
2024-10-08,Santo Amaro,1.2,0.0,-8.047561,-34.883257,8,0.65,13800,urbano_denso,1
2024-10-08,São José,1.2,0.0,-8.057155,-34.88209,6,0.62,12900,urbano_denso,2
2024-10-08,Torre,1.2,0.0,-8.045585,-34.902366,15,0.42,7600,urbano_medio,4
2024-10-08,Várzea,1.2,0.0,-8.041386,-34.954285,55,0.35,6200,altitude,1
2024-10-09,Afogados,1.225,0.0,-8.053769,-34.918792,4,0.78,16700,ribeirinho,3
2024-10-09,Apipucos,1.225,0.0,-8.031066,-34.942751,50,0.28,4800,altitude,1
2024-10-09,Boa Viagem,1.225,0.0,-8.122312,-34.89778,5,0.45,9800,litoraneo,1
2024-10-09,Brasília Teimosa,1.225,0.0,-8.088307,-34.879715,2,0.82,18500,litoraneo,1
2024-10-09,Casa Forte,1.225,0.0,-8.018489,-34.92445,45,0.25,5400,altitude,1
2024-10-09,Coelhos,1.225,0.0,-8.063898,-34.871798,3,0.72,14300,ribeirinho,3
2024-10-09,Cordeiro,1.225,0.0,-8.051248,-34.937941,25,0.48,8700,urbano_medio,0
2024-10-09,Ibura,1.225,0.0,-8.118384,-34.943904,12,0.75,17500,urbano_denso,1
2024-10-09,Ilha Joana Bezerra,1.225,0.0,-8.064108,-34.897616,2,0.85,19200,ribeirinho,1
2024-10-09,Madalena,1.225,0.0,-8.054758,-34.915938,10,0.52,9800,urbano_medio,1
2024-10-09,Pina,1.225,0.0,-8.084732,-34.882761,3,0.68,12200,litoraneo,0
2024-10-09,Santo Amaro,1.225,0.0,-8.046695,-34.884029,8,0.65,13800,urbano_denso,0
2024-10-09,São José,1.225,0.0,-8.056657,-34.882102,6,0.62,12900,urbano_denso,0
2024-10-09,Torre,1.225,0.0,-8.04483,-34.903255,15,0.42,7600,urbano_medio,1
2024-10-09,Várzea,1.225,0.0,-8.041078,-34.953067,55,0.35,6200,altitude,1
2024-10-10,Afogados,1.033,0.0,-8.052754,-34.919449,4,0.78,16700,ribeirinho,0
2024-10-10,Apipucos,1.033,0.0,-8.029725,-34.943518,50,0.28,4800,altitude,2
2024-10-10,Boa Viagem,1.033,0.0,-8.122549,-34.898301,5,0.45,9800,litoraneo,1
2024-10-10,Brasília Teimosa,1.033,0.0,-8.089719,-34.879252,2,0.82,18500,litoraneo,0
2024-10-10,Casa Forte,1.033,0.0,-8.019381,-34.925546,45,0.25,5400,altitude,0
2024-10-10,Coelhos,1.033,0.0,-8.064795,-34.871932,3,0.72,14300,ribeirinho,1
2024-10-10,Cordeiro,1.033,0.0,-8.050513,-34.938118,25,0.48,8700,urbano_medio,0
2024-10-10,Ibura,1.033,0.0,-8.118706,-34.944994,12,0.75,17500,urbano_denso,1
2024-10-10,Ilha Joana Bezerra,1.033,0.0,-8.065289,-34.897519,2,0.85,19200,ribeirinho,2
2024-10-10,Madalena,1.033,0.0,-8.055292,-34.914449,10,0.52,9800,urbano_medio,2
2024-10-10,Pina,1.033,0.0,-8.085501,-34.883344,3,0.68,12200,litoraneo,2
2024-10-10,Santo Amaro,1.033,0.0,-8.046567,-34.883761,8,0.65,13800,urbano_denso,1
2024-10-10,São José,1.033,0.0,-8.057325,-34.881334,6,0.62,12900,urbano_denso,0
2024-10-10,Torre,1.033,0.0,-8.045863,-34.902844,15,0.42,7600,urbano_medio,1
2024-10-10,Várzea,1.033,0.0,-8.040622,-34.953729,55,0.35,6200,altitude,1
2024-10-11,Afogados,1.2,0.0,-8.053403,-34.919194,4,0.78,16700,ribeirinho,0
2024-10-11,Apipucos,1.2,0.0,-8.030403,-34.942946,50,0.28,4800,altitude,1
2024-10-11,Boa Viagem,1.2,0.0,-8.122705,-34.89743,5,0.45,9800,litoraneo,0
2024-10-11,Brasília Teimosa,1.2,0.0,-8.088033,-34.878676,2,0.82,18500,litoraneo,2
2024-10-11,Casa Forte,1.2,0.0,-8.018554,-34.924785,45,0.25,5400,altitude,1
2024-10-11,Coelhos,1.2,0.0,-8.063806,-34.871678,3,0.72,14300,ribeirinho,1
2024-10-11,Cordeiro,1.2,0.0,-8.050054,-34.937029,25,0.48,8700,urbano_medio,1
2024-10-11,Ibura,1.2,0.0,-8.119385,-34.945422,12,0.75,17500,urbano_denso,1
2024-10-11,Ilha Joana Bezerra,1.2,0.0,-8.063866,-34.897608,2,0.85,19200,ribeirinho,0
2024-10-11,Madalena,1.2,0.0,-8.054233,-34.91394,10,0.52,9800,urbano_medio,1
2024-10-11,Pina,1.2,0.0,-8.085926,-34.882021,3,0.68,12200,litoraneo,3
2024-10-11,Santo Amaro,1.2,0.0,-8.047575,-34.884367,8,0.65,13800,urbano_denso,0
2024-10-11,São José,1.2,0.0,-8.056747,-34.881101,6,0.62,12900,urbano_denso,1
2024-10-11,Torre,1.2,0.0,-8.045817,-34.902839,15,0.42,7600,urbano_medio,1
2024-10-11,Várzea,1.2,0.0,-8.041342,-34.952966,55,0.35,6200,altitude,0
2024-10-12,Afogados,1.225,0.0,-8.05224,-34.919319,4,0.78,16700,ribeirinho,1
2024-10-12,Apipucos,1.225,0.0,-8.029741,-34.943751,50,0.28,4800,altitude,3
2024-10-12,Boa Viagem,1.225,0.0,-8.122299,-34.898057,5,0.45,9800,litoraneo,0
2024-10-12,Brasília Teimosa,1.225,0.0,-8.090076,-34.879037,2,0.82,18500,litoraneo,1
2024-10-12,Casa Forte,1.225,0.0,-8.018347,-34.925106,45,0.25,5400,altitude,1
2024-10-12,Coelhos,1.225,0.0,-8.063143,-34.872573,3,0.72,14300,ribeirinho,1
2024-10-12,Cordeiro,1.225,0.0,-8.050438,-34.93851,25,0.48,8700,urbano_medio,1
2024-10-12,Ibura,1.225,0.0,-8.119576,-34.944381,12,0.75,17500,urbano_denso,1
2024-10-12,Ilha Joana Bezerra,1.225,0.0,-8.063938,-34.897733,2,0.85,19200,ribeirinho,4
2024-10-12,Madalena,1.225,0.0,-8.054448,-34.914642,10,0.52,9800,urbano_medio,1
2024-10-12,Pina,1.225,0.0,-8.085842,-34.883403,3,0.68,12200,litoraneo,3
2024-10-12,Santo Amaro,1.225,0.0,-8.047128,-34.884398,8,0.65,13800,urbano_denso,1
2024-10-12,São José,1.225,0.0,-8.057266,-34.881578,6,0.62,12900,urbano_denso,1
2024-10-12,Torre,1.225,0.0,-8.045192,-34.902687,15,0.42,7600,urbano_medio,0
2024-10-12,Várzea,1.225,0.0,-8.041123,-34.953354,55,0.35,6200,altitude,0
2024-10-13,Afogados,1.225,0.0,-8.052104,-34.919204,4,0.78,16700,ribeirinho,1
2024-10-13,Apipucos,1.225,0.0,-8.030563,-34.942874,50,0.28,4800,altitude,1
2024-10-13,Boa Viagem,1.225,0.0,-8.124152,-34.897914,5,0.45,9800,litoraneo,1
2024-10-13,Brasília Teimosa,1.225,0.0,-8.089176,-34.879734,2,0.82,18500,litoraneo,2
2024-10-13,Casa Forte,1.225,0.0,-8.018469,-34.924286,45,0.25,5400,altitude,0
2024-10-13,Coelhos,1.225,0.0,-8.063331,-34.871453,3,0.72,14300,ribeirinho,4
2024-10-13,Cordeiro,1.225,0.0,-8.050339,-34.937743,25,0.48,8700,urbano_medio,0
2024-10-13,Ibura,1.225,0.0,-8.118826,-34.943828,12,0.75,17500,urbano_denso,0
2024-10-13,Ilha Joana Bezerra,1.225,0.0,-8.064332,-34.896138,2,0.85,19200,ribeirinho,0
2024-10-13,Madalena,1.225,0.0,-8.053547,-34.915216,10,0.52,9800,urbano_medio,1
2024-10-13,Pina,1.225,0.0,-8.08576,-34.882729,3,0.68,12200,litoraneo,0
2024-10-13,Santo Amaro,1.225,0.0,-8.047574,-34.883556,8,0.65,13800,urbano_denso,0
2024-10-13,São José,1.225,0.0,-8.057349,-34.882227,6,0.62,12900,urbano_denso,1
2024-10-13,Torre,1.225,0.0,-8.046411,-34.902963,15,0.42,7600,urbano_medio,1
2024-10-13,Várzea,1.225,0.0,-8.041108,-34.954212,55,0.35,6200,altitude,0
2024-10-14,Afogados,1.225,0.0,-8.053483,-34.91917,4,0.78,16700,ribeirinho,0
2024-10-14,Apipucos,1.225,0.7,-8.030562,-34.943278,50,0.28,4800,altitude,1
2024-10-14,Boa Viagem,1.225,0.0,-8.122461,-34.898297,5,0.45,9800,litoraneo,2
2024-10-14,Brasília Teimosa,1.225,0.0,-8.088806,-34.880153,2,0.82,18500,litoraneo,2
2024-10-14,Casa Forte,1.225,0.0,-8.018774,-34.924164,45,0.25,5400,altitude,1
2024-10-14,Coelhos,1.225,0.0,-8.063386,-34.871508,3,0.72,14300,ribeirinho,2
2024-10-14,Cordeiro,1.225,0.0,-8.05106,-34.937854,25,0.48,8700,urbano_medio,0
2024-10-14,Ibura,1.225,1.0,-8.118986,-34.944368,12,0.75,17500,urbano_denso,1
2024-10-14,Ilha Joana Bezerra,1.225,0.0,-8.063809,-34.896534,2,0.85,19200,ribeirinho,1
2024-10-14,Madalena,1.225,0.0,-8.055208,-34.914957,10,0.52,9800,urbano_medio,0
2024-10-14,Pina,1.225,1.0,-8.085388,-34.88295,3,0.68,12200,litoraneo,1
2024-10-14,Santo Amaro,1.225,0.2,-8.047349,-34.884122,8,0.65,13800,urbano_denso,0
2024-10-14,São José,1.225,0.0,-8.057219,-34.882155,6,0.62,12900,urbano_denso,2
2024-10-14,Torre,1.225,2.2,-8.046207,-34.902767,15,0.42,7600,urbano_medio,0
2024-10-14,Várzea,1.225,0.0,-8.040758,-34.952888,55,0.35,6200,altitude,2
2024-10-15,Afogados,1.225,8.03,-8.053375,-34.919174,4,0.78,16700,ribeirinho,0
2024-10-15,Apipucos,1.225,0.0,-8.030682,-34.943085,50,0.28,4800,altitude,1
2024-10-15,Boa Viagem,1.225,1.23,-8.123127,-34.899081,5,0.45,9800,litoraneo,2
2024-10-15,Brasília Teimosa,1.225,10.25,-8.08896,-34.878313,2,0.82,18500,litoraneo,3
2024-10-15,Casa Forte,1.225,0.0,-8.019016,-34.925737,45,0.25,5400,altitude,2
2024-10-15,Coelhos,1.225,4.6,-8.06374,-34.871905,3,0.72,14300,ribeirinho,4
2024-10-15,Cordeiro,1.225,2.4,-8.051599,-34.937387,25,0.48,8700,urbano_medio,0
2024-10-15,Ibura,1.225,1.4,-8.118856,-34.944598,12,0.75,17500,urbano_denso,0
2024-10-15,Ilha Joana Bezerra,1.225,7.3,-8.065528,-34.89624,2,0.85,19200,ribeirinho,0
2024-10-15,Madalena,1.225,9.65,-8.054289,-34.913815,10,0.52,9800,urbano_medio,0
2024-10-15,Pina,1.225,1.4,-8.085339,-34.882449,3,0.68,12200,litoraneo,1
2024-10-15,Santo Amaro,1.225,5.1,-8.046624,-34.884327,8,0.65,13800,urbano_denso,4
2024-10-15,São José,1.225,0.0,-8.057088,-34.88186,6,0.62,12900,urbano_denso,1
2024-10-15,Torre,1.225,2.9,-8.045051,-34.903257,15,0.42,7600,urbano_medio,1
2024-10-15,Várzea,1.225,0.0,-8.040805,-34.952824,55,0.35,6200,altitude,1
2024-10-16,Afogados,1.2,0.63,-8.05267,-34.918483,4,0.78,16700,ribeirinho,0
2024-10-16,Apipucos,1.2,0.0,-8.029862,-34.942751,50,0.28,4800,altitude,0
2024-10-16,Boa Viagem,1.2,0.08,-8.123715,-34.897896,5,0.45,9800,litoraneo,0
2024-10-16,Brasília Teimosa,1.2,1.45,-8.089411,-34.87957,2,0.82,18500,litoraneo,1
2024-10-16,Casa Forte,1.2,0.0,-8.019188,-34.924711,45,0.25,5400,altitude,0
2024-10-16,Coelhos,1.2,0.2,-8.06424,-34.871197,3,0.72,14300,ribeirinho,1
2024-10-16,Cordeiro,1.2,1.0,-8.050055,-34.937852,25,0.48,8700,urbano_medio,0
2024-10-16,Ibura,1.2,1.37,-8.118908,-34.944495,12,0.75,17500,urbano_denso,0
2024-10-16,Ilha Joana Bezerra,1.2,0.0,-8.064962,-34.897811,2,0.85,19200,ribeirinho,0
2024-10-16,Madalena,1.2,0.55,-8.055356,-34.914245,10,0.52,9800,urbano_medio,0
2024-10-16,Pina,1.2,0.0,-8.085887,-34.882319,3,0.68,12200,litoraneo,0
2024-10-16,Santo Amaro,1.2,0.0,-8.047267,-34.884222,8,0.65,13800,urbano_denso,2
2024-10-16,São José,1.2,0.0,-8.056924,-34.88174,6,0.62,12900,urbano_denso,0
2024-10-16,Torre,1.2,0.0,-8.046186,-34.902226,15,0.42,7600,urbano_medio,0
2024-10-16,Várzea,1.2,0.0,-8.04121,-34.953159,55,0.35,6200,altitude,0
2024-10-17,Afogados,1.225,0.0,-8.053294,-34.919452,4,0.78,16700,ribeirinho,0
2024-10-17,Apipucos,1.225,0.0,-8.030655,-34.943716,50,0.28,4800,altitude,1
2024-10-17,Boa Viagem,1.225,0.1,-8.122544,-34.896594,5,0.45,9800,litoraneo,1
2024-10-17,Brasília Teimosa,1.225,0.0,-8.089204,-34.879593,2,0.82,18500,litoraneo,1
2024-10-17,Casa Forte,1.225,0.0,-8.018164,-34.924139,45,0.25,5400,altitude,0
2024-10-17,Coelhos,1.225,0.0,-8.063342,-34.872264,3,0.72,14300,ribeirinho,2
2024-10-17,Cordeiro,1.225,0.0,-8.049773,-34.938679,25,0.48,8700,urbano_medio,1
2024-10-17,Ibura,1.225,3.53,-8.117608,-34.943993,12,0.75,17500,urbano_denso,2
2024-10-17,Ilha Joana Bezerra,1.225,0.0,-8.065068,-34.897164,2,0.85,19200,ribeirinho,2
2024-10-17,Madalena,1.225,0.0,-8.054621,-34.91438,10,0.52,9800,urbano_medio,4
2024-10-17,Pina,1.225,4.2,-8.085612,-34.883084,3,0.68,12200,litoraneo,1
2024-10-17,Santo Amaro,1.225,0.0,-8.04705,-34.883551,8,0.65,13800,urbano_denso,0
2024-10-17,São José,1.225,0.0,-8.056782,-34.882394,6,0.62,12900,urbano_denso,5
2024-10-17,Torre,1.225,0.0,-8.04651,-34.902541,15,0.42,7600,urbano_medio,0
2024-10-17,Várzea,1.225,0.0,-8.041068,-34.953981,55,0.35,6200,altitude,0
2024-10-18,Afogados,1.25,0.0,-8.053123,-34.91879,4,0.78,16700,ribeirinho,3
2024-10-18,Apipucos,1.25,0.0,-8.029978,-34.943442,50,0.28,4800,altitude,0
2024-10-18,Boa Viagem,1.25,0.0,-8.122113,-34.897408,5,0.45,9800,litoraneo,1
2024-10-18,Brasília Teimosa,1.25,0.0,-8.089347,-34.879612,2,0.82,18500,litoraneo,0
2024-10-18,Casa Forte,1.25,0.0,-8.01925,-34.924793,45,0.25,5400,altitude,0
2024-10-18,Coelhos,1.25,0.0,-8.064017,-34.871136,3,0.72,14300,ribeirinho,2
2024-10-18,Cordeiro,1.25,0.0,-8.050029,-34.937926,25,0.48,8700,urbano_medio,1
2024-10-18,Ibura,1.25,0.73,-8.119565,-34.945137,12,0.75,17500,urbano_denso,4
2024-10-18,Ilha Joana Bezerra,1.25,0.0,-8.064339,-34.897847,2,0.85,19200,ribeirinho,1
2024-10-18,Madalena,1.25,0.0,-8.054212,-34.914522,10,0.52,9800,urbano_medio,0
2024-10-18,Pina,1.25,1.6,-8.084529,-34.883477,3,0.68,12200,litoraneo,1
2024-10-18,Santo Amaro,1.25,0.0,-8.047714,-34.884215,8,0.65,13800,urbano_denso,0
2024-10-18,São José,1.25,0.0,-8.058744,-34.881538,6,0.62,12900,urbano_denso,0
2024-10-18,Torre,1.25,0.0,-8.044666,-34.903353,15,0.42,7600,urbano_medio,2
2024-10-18,Várzea,1.25,0.0,-8.041286,-34.953753,55,0.35,6200,altitude,0
2024-10-19,Afogados,1.433,0.0,-8.053087,-34.918291,4,0.78,16700,ribeirinho,2
2024-10-19,Apipucos,1.433,0.0,-8.030491,-34.942871,50,0.28,4800,altitude,0
2024-10-19,Boa Viagem,1.433,0.0,-8.122869,-34.89781,5,0.45,9800,litoraneo,3
2024-10-19,Brasília Teimosa,1.433,0.0,-8.089395,-34.879501,2,0.82,18500,litoraneo,0
2024-10-19,Casa Forte,1.433,0.0,-8.019419,-34.924335,45,0.25,5400,altitude,0
2024-10-19,Coelhos,1.433,0.0,-8.062508,-34.871623,3,0.72,14300,ribeirinho,0
2024-10-19,Cordeiro,1.433,0.0,-8.050968,-34.938286,25,0.48,8700,urbano_medio,1
2024-10-19,Ibura,1.433,0.03,-8.119895,-34.944756,12,0.75,17500,urbano_denso,2
2024-10-19,Ilha Joana Bezerra,1.433,0.0,-8.065225,-34.897548,2,0.85,19200,ribeirinho,2
2024-10-19,Madalena,1.433,0.0,-8.055736,-34.915031,10,0.52,9800,urbano_medio,1
2024-10-19,Pina,1.433,0.0,-8.084736,-34.88287,3,0.68,12200,litoraneo,2
2024-10-19,Santo Amaro,1.433,4.5,-8.046807,-34.883959,8,0.65,13800,urbano_denso,1
2024-10-19,São José,1.433,0.0,-8.057304,-34.881857,6,0.62,12900,urbano_denso,0
2024-10-19,Torre,1.433,2.5,-8.046297,-34.902917,15,0.42,7600,urbano_medio,2
2024-10-19,Várzea,1.433,0.0,-8.041839,-34.953527,55,0.35,6200,altitude,0
2024-10-20,Afogados,1.25,0.0,-8.05406,-34.919157,4,0.78,16700,ribeirinho,1
2024-10-20,Apipucos,1.25,0.0,-8.031288,-34.942051,50,0.28,4800,altitude,2
2024-10-20,Boa Viagem,1.25,0.0,-8.122324,-34.897931,5,0.45,9800,litoraneo,1
2024-10-20,Brasília Teimosa,1.25,0.0,-8.088675,-34.879672,2,0.82,18500,litoraneo,1
2024-10-20,Casa Forte,1.25,0.0,-8.018567,-34.924524,45,0.25,5400,altitude,2
2024-10-20,Coelhos,1.25,0.0,-8.063315,-34.871868,3,0.72,14300,ribeirinho,1
2024-10-20,Cordeiro,1.25,0.0,-8.051377,-34.93776,25,0.48,8700,urbano_medio,1
2024-10-20,Ibura,1.25,0.0,-8.118734,-34.944926,12,0.75,17500,urbano_denso,0
2024-10-20,Ilha Joana Bezerra,1.25,0.0,-8.064321,-34.897659,2,0.85,19200,ribeirinho,0
2024-10-20,Madalena,1.25,0.0,-8.054802,-34.9148,10,0.52,9800,urbano_medio,2
2024-10-20,Pina,1.25,0.0,-8.085382,-34.883439,3,0.68,12200,litoraneo,2
2024-10-20,Santo Amaro,1.25,0.0,-8.046922,-34.883892,8,0.65,13800,urbano_denso,1
2024-10-20,São José,1.25,0.0,-8.057096,-34.882758,6,0.62,12900,urbano_denso,1
2024-10-20,Torre,1.25,0.0,-8.045508,-34.902332,15,0.42,7600,urbano_medio,0
2024-10-20,Várzea,1.25,0.0,-8.040971,-34.953952,55,0.35,6200,altitude,1
