date,bairro,lat,lon,altitude,vulnerabilidade,densidade_pop,chuva_mm,mare_m,ocorrencias,tipo_bairro
2025-05-03 00:00:00+00:00,Ibura,-8.11792,-34.944896,12,0.75,17500,12.2,1.762,2,urbano_denso
2025-05-04 00:00:00+00:00,Ibura,-8.119306,-34.944218,12,0.75,17500,20.09,1.837,3,urbano_denso
2025-05-05 00:00:00+00:00,Ibura,-8.118857,-34.945597,12,0.75,17500,12.99,1.827,0,urbano_denso
2025-05-06 00:00:00+00:00,Ibura,-8.118303,-34.945634,12,0.75,17500,26.62,1.737,3,urbano_denso
2025-05-07 00:00:00+00:00,Ibura,-8.118611,-34.945412,12,0.75,17500,22.69,1.82,0,urbano_denso
2025-05-08 00:00:00+00:00,Ibura,-8.11863,-34.944699,12,0.75,17500,11.78,1.72,2,urbano_denso
2025-05-09 00:00:00+00:00,Ibura,-8.118932,-34.944478,12,0.75,17500,61.52,1.753,0,urbano_denso
2025-05-10 00:00:00+00:00,Ibura,-8.118469,-34.944611,12,0.75,17500,20.19,1.754,2,urbano_denso
2025-05-11 00:00:00+00:00,Ibura,-8.118492,-34.945068,12,0.75,17500,26.46,1.617,1,urbano_denso
2025-05-12 00:00:00+00:00,Ibura,-8.118814,-34.943877,12,0.75,17500,12.15,1.607,2,urbano_denso
2025-05-13 00:00:00+00:00,Ibura,-8.119251,-34.944755,12,0.75,17500,41.55,1.409,1,urbano_denso
2025-05-14 00:00:00+00:00,Ibura,-8.119013,-34.944463,12,0.75,17500,34.04,1.429,3,urbano_denso
2025-05-15 00:00:00+00:00,Ibura,-8.118634,-34.945221,12,0.75,17500,25.51,1.351,1,urbano_denso
2025-05-16 00:00:00+00:00,Ibura,-8.118892,-34.944475,12,0.75,17500,24.1,1.223,1,urbano_denso
2025-05-17 00:00:00+00:00,Ibura,-8.119249,-34.944517,12,0.75,17500,29.55,1.239,0,urbano_denso
2025-05-18 00:00:00+00:00,Ibura,-8.118787,-34.945034,12,0.75,17500,30.25,1.07,1,urbano_denso
2025-05-19 00:00:00+00:00,Ibura,-8.119381,-34.945723,12,0.75,17500,17.05,1.258,1,urbano_denso
2025-05-20 00:00:00+00:00,Ibura,-8.119039,-34.944232,12,0.75,17500,15.24,1.182,0,urbano_denso
2025-05-21 00:00:00+00:00,Ibura,-8.118879,-34.944309,12,0.75,17500,19.01,1.286,1,urbano_denso
2025-05-22 00:00:00+00:00,Ibura,-8.118878,-34.944865,12,0.75,17500,21.35,1.176,1,urbano_denso
2025-05-23 00:00:00+00:00,Ibura,-8.119392,-34.94392,12,0.75,17500,17.91,1.116,0,urbano_denso
2025-05-24 00:00:00+00:00,Ibura,-8.11811,-34.944747,12,0.75,17500,19.91,1.297,1,urbano_denso
2025-05-25 00:00:00+00:00,Ibura,-8.119242,-34.944153,12,0.75,17500,45.6,1.34,1,urbano_denso
2025-05-26 00:00:00+00:00,Ibura,-8.118834,-34.945743,12,0.75,17500,64.15,1.007,3,urbano_denso
2025-05-27 00:00:00+00:00,Ibura,-8.119067,-34.944481,12,0.75,17500,38.35,1.492,1,urbano_denso
2025-05-28 00:00:00+00:00,Ibura,-8.118619,-34.944681,12,0.75,17500,22.58,1.338,2,urbano_denso
2025-05-29 00:00:00+00:00,Ibura,-8.119132,-34.944736,12,0.75,17500,54.42,1.722,2,urbano_denso
2025-05-30 00:00:00+00:00,Ibura,-8.118725,-34.944501,12,0.75,17500,29.53,1.472,0,urbano_denso
2025-05-31 00:00:00+00:00,Ibura,-8.11829,-34.945637,12,0.75,17500,20.24,1.594,1,urbano_denso
2025-06-01 00:00:00+00:00,Ibura,-8.119658,-34.944677,12,0.75,17500,24.51,1.62,1,urbano_denso
2025-06-02 00:00:00+00:00,Ibura,-8.118224,-34.945144,12,0.75,17500,15.8,1.588,1,urbano_denso
2025-06-03 00:00:00+00:00,Ibura,-8.118756,-34.944358,12,0.75,17500,11.14,1.574,0,urbano_denso
2025-06-04 00:00:00+00:00,Ibura,-8.118729,-34.944164,12,0.75,17500,10.19,1.625,0,urbano_denso
2025-06-05 00:00:00+00:00,Ibura,-8.118525,-34.94421,12,0.75,17500,13.5,1.796,1,urbano_denso
2025-06-06 00:00:00+00:00,Ibura,-8.118937,-34.945298,12,0.75,17500,49.26,1.772,1,urbano_denso
2025-06-07 00:00:00+00:00,Ibura,-8.118633,-34.944957,12,0.75,17500,81.14,1.739,1,urbano_denso
2025-06-08 00:00:00+00:00,Ibura,-8.118804,-34.94573,12,0.75,17500,64.35,1.563,2,urbano_denso
2025-06-09 00:00:00+00:00,Ibura,-8.118835,-34.943851,12,0.75,17500,40.93,1.418,2,urbano_denso
2025-06-10 00:00:00+00:00,Ibura,-8.118627,-34.945446,12,0.75,17500,20.09,1.417,0,urbano_denso
2025-06-11 00:00:00+00:00,Ibura,-8.118442,-34.944695,12,0.75,17500,35.38,1.249,1,urbano_denso
2025-06-12 00:00:00+00:00,Ibura,-8.118445,-34.944121,12,0.75,17500,16.23,1.256,1,urbano_denso
2025-06-13 00:00:00+00:00,Ibura,-8.118596,-34.945437,12,0.75,17500,13.57,1.124,0,urbano_denso
2025-06-14 00:00:00+00:00,Ibura,-8.119306,-34.943959,12,0.75,17500,10.32,1.02,1,urbano_denso
2025-06-15 00:00:00+00:00,Ibura,-8.118634,-34.944624,12,0.75,17500,53.66,1.124,0,urbano_denso
2025-06-16 00:00:00+00:00,Ibura,-8.118498,-34.944027,12,0.75,17500,55.09,1.08,1,urbano_denso
2025-06-17 00:00:00+00:00,Ibura,-8.11832,-34.944852,12,0.75,17500,13.38,0.96,0,urbano_denso
2025-06-18 00:00:00+00:00,Ibura,-8.118772,-34.944595,12,0.75,17500,26.24,1.019,1,urbano_denso
2025-06-19 00:00:00+00:00,Ibura,-8.120052,-34.945087,12,0.75,17500,40.73,0.959,1,urbano_denso
2025-06-20 00:00:00+00:00,Ibura,-8.118685,-34.945816,12,0.75,17500,9.87,1.033,2,urbano_denso
2025-06-21 00:00:00+00:00,Ibura,-8.119603,-34.944135,12,0.75,17500,13.81,1.144,1,urbano_denso
2025-06-22 00:00:00+00:00,Ibura,-8.118263,-34.944106,12,0.75,17500,16.36,1.036,0,urbano_denso
2025-06-23 00:00:00+00:00,Ibura,-8.118713,-34.944349,12,0.75,17500,36.29,0.951,2,urbano_denso
2025-06-24 00:00:00+00:00,Ibura,-8.118098,-34.944869,12,0.75,17500,12.81,1.245,2,urbano_denso
2025-06-25 00:00:00+00:00,Ibura,-8.118485,-34.944731,12,0.75,17500,48.13,1.059,1,urbano_denso
2025-06-26 00:00:00+00:00,Ibura,-8.119791,-34.944978,12,0.75,17500,74.83,1.241,1,urbano_denso
2025-06-27 00:00:00+00:00,Ibura,-8.119036,-34.943356,12,0.75,17500,27.55,1.292,1,urbano_denso
2025-06-28 00:00:00+00:00,Ibura,-8.118613,-34.944582,12,0.75,17500,31.59,1.46,1,urbano_denso
2025-06-29 00:00:00+00:00,Ibura,-8.118776,-34.944986,12,0.75,17500,25.38,1.352,3,urbano_denso
2025-06-30 00:00:00+00:00,Ibura,-8.118271,-34.944637,12,0.75,17500,18.39,1.447,0,urbano_denso
2025-07-01 00:00:00+00:00,Ibura,-8.118613,-34.945024,12,0.75,17500,17.17,1.517,0,urbano_denso
2025-07-02 00:00:00+00:00,Ibura,-8.118796,-34.944644,12,0.75,17500,30.96,1.4,1,urbano_denso
2025-07-03 00:00:00+00:00,Ibura,-8.118924,-34.944146,12,0.75,17500,18.72,1.435,0,urbano_denso
2025-07-04 00:00:00+00:00,Ibura,-8.118968,-34.944366,12,0.75,17500,18.71,1.569,1,urbano_denso
2025-07-05 00:00:00+00:00,Ibura,-8.118941,-34.944491,12,0.75,17500,14.18,1.461,2,urbano_denso
2025-07-06 00:00:00+00:00,Ibura,-8.11935,-34.94428,12,0.75,17500,36.5,1.458,2,urbano_denso
2025-07-07 00:00:00+00:00,Ibura,-8.118427,-34.944647,12,0.75,17500,19.16,1.423,3,urbano_denso
2025-07-08 00:00:00+00:00,Ibura,-8.118308,-34.945574,12,0.75,17500,34.35,1.324,1,urbano_denso
2025-07-09 00:00:00+00:00,Ibura,-8.118503,-34.944523,12,0.75,17500,12.92,1.226,1,urbano_denso
2025-07-10 00:00:00+00:00,Ibura,-8.119754,-34.944511,12,0.75,17500,14.54,1.202,2,urbano_denso
2025-07-11 00:00:00+00:00,Ibura,-8.119656,-34.944824,12,0.75,17500,21.44,1.147,1,urbano_denso
2025-07-12 00:00:00+00:00,Ibura,-8.119288,-34.944357,12,0.75,17500,35.09,1.1,4,urbano_denso
2025-07-13 00:00:00+00:00,Ibura,-8.119191,-34.944669,12,0.75,17500,22.53,0.925,0,urbano_denso
2025-07-14 00:00:00+00:00,Ibura,-8.118719,-34.944626,12,0.75,17500,39.56,0.956,1,urbano_denso
2025-07-15 00:00:00+00:00,Ibura,-8.118332,-34.944926,12,0.75,17500,23.15,0.894,2,urbano_denso
2025-07-16 00:00:00+00:00,Ibura,-8.118959,-34.944865,12,0.75,17500,27.33,0.885,2,urbano_denso
2025-07-17 00:00:00+00:00,Ibura,-8.118491,-34.945307,12,0.75,17500,52.68,0.734,2,urbano_denso
2025-07-18 00:00:00+00:00,Ibura,-8.118801,-34.945007,12,0.75,17500,32.62,0.78,1,urbano_denso
2025-07-19 00:00:00+00:00,Ibura,-8.119291,-34.945034,12,0.75,17500,9.21,0.896,0,urbano_denso
2025-07-20 00:00:00+00:00,Ibura,-8.119954,-34.945554,12,0.75,17500,54.39,0.75,2,urbano_denso
2025-07-21 00:00:00+00:00,Ibura,-8.118831,-34.945386,12,0.75,17500,43.32,0.766,1,urbano_denso
2025-07-22 00:00:00+00:00,Ibura,-8.118779,-34.944782,12,0.75,17500,21.69,0.909,0,urbano_denso
2025-07-23 00:00:00+00:00,Ibura,-8.119111,-34.944756,12,0.75,17500,31.76,0.94,0,urbano_denso
2025-07-24 00:00:00+00:00,Ibura,-8.119025,-34.944618,12,0.75,17500,21.7,1.07,2,urbano_denso
2025-07-25 00:00:00+00:00,Ibura,-8.118939,-34.946302,12,0.75,17500,18.4,0.871,0,urbano_denso
2025-07-26 00:00:00+00:00,Ibura,-8.118371,-34.944359,12,0.75,17500,42.38,1.143,1,urbano_denso
2025-07-27 00:00:00+00:00,Ibura,-8.118457,-34.945128,12,0.75,17500,37.99,1.097,0,urbano_denso
2025-07-28 00:00:00+00:00,Ibura,-8.11969,-34.943982,12,0.75,17500,16.08,1.259,2,urbano_denso
2025-07-29 00:00:00+00:00,Ibura,-8.119166,-34.944869,12,0.75,17500,24.08,1.162,0,urbano_denso
2025-07-30 00:00:00+00:00,Ibura,-8.11817,-34.944619,12,0.75,17500,19.55,1.304,0,urbano_denso
2025-07-31 00:00:00+00:00,Ibura,-8.118942,-34.94474,12,0.75,17500,14.66,1.265,3,urbano_denso
2025-08-01 00:00:00+00:00,Ibura,-8.117692,-34.944357,12,0.75,17500,39.05,1.357,2,urbano_denso
2025-08-02 00:00:00+00:00,Ibura,-8.118972,-34.944465,12,0.75,17500,16.96,1.267,2,urbano_denso
2025-08-03 00:00:00+00:00,Ibura,-8.119376,-34.944082,12,0.75,17500,34.36,1.314,0,urbano_denso
2025-08-04 00:00:00+00:00,Ibura,-8.11988,-34.94487,12,0.75,17500,5.56,1.22,1,urbano_denso
2025-08-05 00:00:00+00:00,Ibura,-8.119273,-34.944167,12,0.75,17500,4.86,1.28,1,urbano_denso
2025-08-06 00:00:00+00:00,Ibura,-8.119104,-34.945001,12,0.75,17500,138.55,1.059,7,urbano_denso
2025-08-07 00:00:00+00:00,Ibura,-8.119777,-34.944578,12,0.75,17500,18.16,1.093,3,urbano_denso
2025-08-08 00:00:00+00:00,Ibura,-8.119844,-34.944835,12,0.75,17500,32.99,1.029,0,urbano_denso
2025-08-09 00:00:00+00:00,Ibura,-8.119085,-34.945551,12,0.75,17500,29.84,1.03,2,urbano_denso
2025-08-10 00:00:00+00:00,Ibura,-8.119056,-34.944989,12,0.75,17500,22.88,0.945,1,urbano_denso
2025-08-11 00:00:00+00:00,Ibura,-8.119621,-34.944852,12,0.75,17500,25.32,0.774,1,urbano_denso
2025-08-12 00:00:00+00:00,Ibura,-8.119128,-34.944423,12,0.75,17500,51.88,0.814,1,urbano_denso
2025-08-13 00:00:00+00:00,Ibura,-8.118624,-34.944864,12,0.75,17500,41.52,0.665,1,urbano_denso
2025-08-14 00:00:00+00:00,Ibura,-8.119079,-34.94448,12,0.75,17500,43.95,0.637,1,urbano_denso
2025-08-15 00:00:00+00:00,Ibura,-8.118263,-34.944512,12,0.75,17500,13.99,0.574,0,urbano_denso
2025-08-16 00:00:00+00:00,Ibura,-8.119317,-34.9448,12,0.75,17500,47.33,0.5,3,urbano_denso
2025-08-17 00:00:00+00:00,Ibura,-8.118799,-34.944305,12,0.75,17500,88.95,0.781,2,urbano_denso
2025-08-18 00:00:00+00:00,Ibura,-8.119147,-34.944853,12,0.75,17500,41.71,0.575,1,urbano_denso
2025-08-19 00:00:00+00:00,Ibura,-8.118125,-34.944733,12,0.75,17500,10.51,0.704,0,urbano_denso
2025-08-20 00:00:00+00:00,Ibura,-8.117884,-34.944398,12,0.75,17500,39.39,0.666,1,urbano_denso
2025-08-21 00:00:00+00:00,Ibura,-8.118081,-34.944795,12,0.75,17500,13.71,0.775,2,urbano_denso
2025-08-22 00:00:00+00:00,Ibura,-8.119117,-34.944241,12,0.75,17500,22.97,0.697,1,urbano_denso
2025-08-23 00:00:00+00:00,Ibura,-8.119201,-34.9448,12,0.75,17500,20.72,0.714,1,urbano_denso
2025-08-24 00:00:00+00:00,Ibura,-8.118838,-34.944726,12,0.75,17500,119.15,0.84,1,urbano_denso
2025-08-25 00:00:00+00:00,Ibura,-8.119167,-34.946093,12,0.75,17500,55.35,1.094,2,urbano_denso
2025-08-26 00:00:00+00:00,Ibura,-8.119302,-34.945124,12,0.75,17500,16.15,0.975,0,urbano_denso
2025-08-27 00:00:00+00:00,Ibura,-8.119767,-34.945636,12,0.75,17500,32.01,0.807,3,urbano_denso
2025-08-28 00:00:00+00:00,Ibura,-8.119103,-34.94414,12,0.75,17500,10.98,1.113,0,urbano_denso
2025-08-29 00:00:00+00:00,Ibura,-8.118927,-34.944357,12,0.75,17500,41.54,1.111,2,urbano_denso
2025-08-30 00:00:00+00:00,Ibura,-8.118513,-34.945366,12,0.75,17500,24.53,0.897,0,urbano_denso
2025-08-31 00:00:00+00:00,Ibura,-8.118188,-34.945896,12,0.75,17500,16.5,1.224,1,urbano_denso
2025-09-01 00:00:00+00:00,Ibura,-8.118527,-34.944401,12,0.75,17500,5.06,1.17,0,urbano_denso
2025-09-02 00:00:00+00:00,Ibura,-8.118753,-34.944377,12,0.75,17500,8.04,1.194,4,urbano_denso
2025-09-03 00:00:00+00:00,Ibura,-8.119068,-34.944745,12,0.75,17500,3.69,0.946,1,urbano_denso
2025-09-04 00:00:00+00:00,Ibura,-8.119337,-34.943959,12,0.75,17500,20.43,1.034,0,urbano_denso
2025-09-05 00:00:00+00:00,Ibura,-8.11872,-34.944815,12,0.75,17500,29.95,0.98,3,urbano_denso
2025-09-06 00:00:00+00:00,Ibura,-8.118981,-34.945096,12,0.75,17500,6.27,0.966,1,urbano_denso
2025-09-07 00:00:00+00:00,Ibura,-8.118592,-34.944837,12,0.75,17500,7.18,0.885,3,urbano_denso
2025-09-08 00:00:00+00:00,Ibura,-8.118929,-34.945321,12,0.75,17500,20.65,0.837,3,urbano_denso
2025-09-09 00:00:00+00:00,Ibura,-8.118636,-34.944591,12,0.75,17500,7.49,0.764,0,urbano_denso
2025-09-10 00:00:00+00:00,Ibura,-8.118933,-34.94427,12,0.75,17500,11.51,0.658,1,urbano_denso
2025-09-11 00:00:00+00:00,Ibura,-8.119362,-34.945493,12,0.75,17500,4.44,0.629,2,urbano_denso
2025-09-12 00:00:00+00:00,Ibura,-8.118876,-34.94466,12,0.75,17500,4.82,0.564,1,urbano_denso
2025-09-13 00:00:00+00:00,Ibura,-8.118259,-34.944311,12,0.75,17500,9.28,0.521,0,urbano_denso
2025-09-14 00:00:00+00:00,Ibura,-8.11933,-34.944632,12,0.75,17500,11.52,0.5,1,urbano_denso
2025-09-15 00:00:00+00:00,Ibura,-8.118879,-34.944059,12,0.75,17500,17.53,0.5,0,urbano_denso
2025-09-16 00:00:00+00:00,Ibura,-8.119684,-34.944709,12,0.75,17500,5.01,0.54,1,urbano_denso
2025-09-17 00:00:00+00:00,Ibura,-8.118389,-34.944731,12,0.75,17500,1.09,0.605,1,urbano_denso
2025-09-18 00:00:00+00:00,Ibura,-8.119139,-34.944696,12,0.75,17500,3.62,0.554,0,urbano_denso
2025-09-19 00:00:00+00:00,Ibura,-8.118859,-34.945634,12,0.75,17500,7.08,0.542,0,urbano_denso
2025-09-20 00:00:00+00:00,Ibura,-8.118174,-34.944252,12,0.75,17500,3.62,0.713,0,urbano_denso
2025-09-21 00:00:00+00:00,Ibura,-8.119394,-34.944038,12,0.75,17500,2.87,0.757,1,urbano_denso
2025-09-22 00:00:00+00:00,Ibura,-8.118843,-34.945123,12,0.75,17500,9.93,0.689,2,urbano_denso
2025-09-23 00:00:00+00:00,Ibura,-8.118758,-34.943848,12,0.75,17500,7.5,0.911,1,urbano_denso
2025-09-24 00:00:00+00:00,Ibura,-8.11907,-34.945199,12,0.75,17500,1.36,0.952,1,urbano_denso
2025-09-25 00:00:00+00:00,Ibura,-8.118403,-34.943919,12,0.75,17500,13.63,0.898,0,urbano_denso
2025-09-26 00:00:00+00:00,Ibura,-8.118869,-34.944366,12,0.75,17500,2.41,1.099,3,urbano_denso
2025-09-27 00:00:00+00:00,Ibura,-8.118337,-34.944503,12,0.75,17500,2.46,0.955,2,urbano_denso
2025-09-28 00:00:00+00:00,Ibura,-8.119773,-34.944973,12,0.75,17500,13.42,0.908,3,urbano_denso
2025-09-29 00:00:00+00:00,Ibura,-8.119272,-34.944296,12,0.75,17500,3.79,1.098,2,urbano_denso
2025-09-30 00:00:00+00:00,Ibura,-8.11882,-34.944502,12,0.75,17500,7.68,1.067,2,urbano_denso
2025-10-01 00:00:00+00:00,Ibura,-8.118935,-34.944696,12,0.75,17500,3.99,1.066,3,urbano_denso
2025-10-02 00:00:00+00:00,Ibura,-8.118675,-34.945062,12,0.75,17500,30.34,1.073,1,urbano_denso
2025-10-03 00:00:00+00:00,Ibura,-8.119055,-34.944255,12,0.75,17500,0.94,0.958,0,urbano_denso
2025-10-04 00:00:00+00:00,Ibura,-8.118497,-34.94514,12,0.75,17500,6.74,1.084,0,urbano_denso
2025-10-05 00:00:00+00:00,Ibura,-8.118466,-34.944562,12,0.75,17500,7.45,0.95,0,urbano_denso
2025-10-06 00:00:00+00:00,Ibura,-8.119687,-34.94415,12,0.75,17500,9.77,0.933,2,urbano_denso
2025-10-07 00:00:00+00:00,Ibura,-8.119193,-34.944041,12,0.75,17500,17.2,0.846,1,urbano_denso
2025-10-08 00:00:00+00:00,Ibura,-8.118882,-34.944954,12,0.75,17500,3.52,0.883,0,urbano_denso
2025-10-09 00:00:00+00:00,Ibura,-8.118171,-34.944974,12,0.75,17500,3.32,0.724,0,urbano_denso
2025-10-10 00:00:00+00:00,Ibura,-8.11921,-34.9446,12,0.75,17500,25.8,0.59,1,urbano_denso
2025-10-11 00:00:00+00:00,Ibura,-8.118869,-34.944778,12,0.75,17500,6.18,0.642,0,urbano_denso
2025-10-12 00:00:00+00:00,Ibura,-8.119325,-34.944327,12,0.75,17500,16.45,0.506,0,urbano_denso
2025-10-13 00:00:00+00:00,Ibura,-8.118528,-34.944512,12,0.75,17500,16.04,0.512,1,urbano_denso
2025-10-14 00:00:00+00:00,Ibura,-8.118887,-34.944791,12,0.75,17500,4.93,0.539,3,urbano_denso
2025-10-15 00:00:00+00:00,Ibura,-8.118088,-34.945106,12,0.75,17500,9.95,0.51,0,urbano_denso
2025-10-16 00:00:00+00:00,Ibura,-8.118951,-34.944389,12,0.75,17500,7.24,0.5,2,urbano_denso
2025-10-17 00:00:00+00:00,Ibura,-8.11843,-34.944745,12,0.75,17500,3.67,0.5,0,urbano_denso
2025-10-18 00:00:00+00:00,Ibura,-8.118638,-34.944325,12,0.75,17500,0.57,0.527,2,urbano_denso
2025-10-19 00:00:00+00:00,Ibura,-8.119291,-34.945036,12,0.75,17500,34.85,0.501,2,urbano_denso
2025-10-20 00:00:00+00:00,Ibura,-8.119304,-34.945003,12,0.75,17500,2.04,0.665,1,urbano_denso
2025-10-21 00:00:00+00:00,Ibura,-8.118908,-34.945338,12,0.75,17500,0.55,0.915,1,urbano_denso
2025-10-22 00:00:00+00:00,Ibura,-8.118542,-34.944642,12,0.75,17500,0.27,0.784,0,urbano_denso
2025-10-23 00:00:00+00:00,Ibura,-8.119306,-34.944755,12,0.75,17500,9.09,0.832,2,urbano_denso
2025-10-24 00:00:00+00:00,Ibura,-8.118581,-34.945031,12,0.75,17500,1.47,1.098,0,urbano_denso
2025-10-25 00:00:00+00:00,Ibura,-8.117827,-34.945142,12,0.75,17500,7.23,0.986,1,urbano_denso
2025-10-26 00:00:00+00:00,Ibura,-8.118667,-34.944367,12,0.75,17500,2.49,1.039,0,urbano_denso
2025-10-27 00:00:00+00:00,Ibura,-8.119478,-34.944926,12,0.75,17500,11.21,0.973,0,urbano_denso
2025-10-28 00:00:00+00:00,Ibura,-8.119529,-34.94512,12,0.75,17500,1.9,1.348,0,urbano_denso
2025-10-29 00:00:00+00:00,Ibura,-8.119631,-34.944882,12,0.75,17500,1.07,1.277,0,urbano_denso
2025-10-30 00:00:00+00:00,Ibura,-8.11918,-34.944746,12,0.75,17500,1.03,1.079,1,urbano_denso
2025-10-31 00:00:00+00:00,Ibura,-8.119063,-34.945068,12,0.75,17500,11.29,1.108,3,urbano_denso
2025-11-01 00:00:00+00:00,Ibura,-8.119592,-34.945173,12,0.75,17500,4.31,1.166,0,urbano_denso
2025-11-02 00:00:00+00:00,Ibura,-8.11887,-34.944686,12,0.75,17500,6.93,1.171,1,urbano_denso
2025-11-03 00:00:00+00:00,Ibura,-8.118779,-34.944398,12,0.75,17500,30.44,1.263,1,urbano_denso
2025-11-04 00:00:00+00:00,Ibura,-8.118529,-34.944803,12,0.75,17500,16.08,0.796,0,urbano_denso
2025-11-05 00:00:00+00:00,Ibura,-8.118599,-34.944586,12,0.75,17500,8.99,0.738,1,urbano_denso
2025-11-06 00:00:00+00:00,Ibura,-8.119239,-34.94495,12,0.75,17500,15.42,0.878,1,urbano_denso
2025-11-07 00:00:00+00:00,Ibura,-8.119117,-34.944538,12,0.75,17500,2.05,0.722,0,urbano_denso
2025-11-08 00:00:00+00:00,Ibura,-8.119103,-34.945542,12,0.75,17500,6.73,0.741,0,urbano_denso
2025-11-09 00:00:00+00:00,Ibura,-8.118448,-34.945054,12,0.75,17500,7.34,0.771,1,urbano_denso
2025-11-10 00:00:00+00:00,Ibura,-8.119109,-34.944969,12,0.75,17500,2.37,0.565,0,urbano_denso
2025-11-11 00:00:00+00:00,Ibura,-8.118888,-34.944035,12,0.75,17500,6.81,0.5,2,urbano_denso
2025-11-12 00:00:00+00:00,Ibura,-8.118107,-34.944386,12,0.75,17500,26.19,0.811,1,urbano_denso
2025-11-13 00:00:00+00:00,Ibura,-8.119351,-34.945244,12,0.75,17500,2.18,0.556,0,urbano_denso
2025-11-14 00:00:00+00:00,Ibura,-8.118412,-34.944965,12,0.75,17500,4.22,0.567,1,urbano_denso
2025-11-15 00:00:00+00:00,Ibura,-8.117694,-34.944808,12,0.75,17500,8.67,0.618,3,urbano_denso
2025-11-16 00:00:00+00:00,Ibura,-8.118388,-34.94459,12,0.75,17500,9.51,0.755,0,urbano_denso
2025-11-17 00:00:00+00:00,Ibura,-8.118241,-34.945833,12,0.75,17500,16.21,0.692,1,urbano_denso
2025-11-18 00:00:00+00:00,Ibura,-8.118684,-34.944999,12,0.75,17500,5.62,0.801,1,urbano_denso
2025-11-19 00:00:00+00:00,Ibura,-8.119389,-34.944902,12,0.75,17500,10.89,0.823,2,urbano_denso
2025-11-20 00:00:00+00:00,Ibura,-8.118964,-34.944191,12,0.75,17500,5.92,0.903,1,urbano_denso
2025-11-21 00:00:00+00:00,Ibura,-8.119354,-34.944715,12,0.75,17500,10.27,0.918,0,urbano_denso
2025-11-22 00:00:00+00:00,Ibura,-8.118363,-34.945645,12,0.75,17500,21.49,1.163,1,urbano_denso
2025-11-23 00:00:00+00:00,Ibura,-8.118629,-34.944947,12,0.75,17500,1.9,1.095,1,urbano_denso
2025-11-24 00:00:00+00:00,Ibura,-8.119144,-34.944445,12,0.75,17500,1.56,0.997,1,urbano_denso
2025-11-25 00:00:00+00:00,Ibura,-8.118865,-34.94566,12,0.75,17500,3.16,1.168,2,urbano_denso
2025-11-26 00:00:00+00:00,Ibura,-8.118584,-34.944044,12,0.75,17500,2.76,1.196,0,urbano_denso
2025-11-27 00:00:00+00:00,Ibura,-8.118415,-34.944705,12,0.75,17500,2.86,1.216,2,urbano_denso
2025-11-28 00:00:00+00:00,Ibura,-8.11934,-34.944925,12,0.75,17500,2.35,1.261,0,urbano_denso
2025-11-29 00:00:00+00:00,Ibura,-8.119365,-34.945181,12,0.75,17500,1.87,1.24,1,urbano_denso
2025-11-30 00:00:00+00:00,Ibura,-8.119039,-34.944676,12,0.75,17500,15.24,1.318,2,urbano_denso
2025-12-01 00:00:00+00:00,Ibura,-8.119204,-34.944884,12,0.75,17500,6.14,1.131,3,urbano_denso
2025-12-02 00:00:00+00:00,Ibura,-8.118745,-34.943596,12,0.75,17500,12.67,1.236,1,urbano_denso
2025-12-03 00:00:00+00:00,Ibura,-8.119278,-34.945343,12,0.75,17500,6.27,1.122,0,urbano_denso
2025-12-04 00:00:00+00:00,Ibura,-8.118559,-34.944304,12,0.75,17500,6.76,1.176,1,urbano_denso
2025-12-05 00:00:00+00:00,Ibura,-8.118562,-34.944519,12,0.75,17500,3.56,0.952,0,urbano_denso
2025-12-06 00:00:00+00:00,Ibura,-8.118845,-34.945085,12,0.75,17500,6.17,0.922,4,urbano_denso
2024-12-07 00:00:00+00:00,Cordeiro,-8.051719,-34.937619,25,0.48,8700,3.5,0.857,1,urbano_medio
2024-12-08 00:00:00+00:00,Cordeiro,-8.050219,-34.93774,25,0.48,8700,29.82,0.993,0,urbano_medio
2024-12-09 00:00:00+00:00,Cordeiro,-8.051145,-34.937898,25,0.48,8700,5.71,0.866,0,urbano_medio
2024-12-10 00:00:00+00:00,Cordeiro,-8.050706,-34.937814,25,0.48,8700,4.92,0.881,1,urbano_medio
2024-12-11 00:00:00+00:00,Cordeiro,-8.050525,-34.937579,25,0.48,8700,3.85,0.816,1,urbano_medio
2024-12-12 00:00:00+00:00,Cordeiro,-8.051403,-34.936421,25,0.48,8700,7.18,0.849,1,urbano_medio
2024-12-13 00:00:00+00:00,Cordeiro,-8.05052,-34.937725,25,0.48,8700,7.51,0.776,0,urbano_medio
2024-12-14 00:00:00+00:00,Cordeiro,-8.050663,-34.937801,25,0.48,8700,3.03,0.883,0,urbano_medio
2024-12-15 00:00:00+00:00,Cordeiro,-8.050408,-34.938189,25,0.48,8700,7.71,0.837,2,urbano_medio
2024-12-16 00:00:00+00:00,Cordeiro,-8.050239,-34.937475,25,0.48,8700,5.41,1.023,1,urbano_medio
2024-12-17 00:00:00+00:00,Cordeiro,-8.050453,-34.938351,25,0.48,8700,7.01,0.957,1,urbano_medio
2024-12-18 00:00:00+00:00,Cordeiro,-8.050752,-34.9388,25,0.48,8700,3.03,0.937,0,urbano_medio
2024-12-19 00:00:00+00:00,Cordeiro,-8.050994,-34.9379,25,0.48,8700,24.02,1.243,0,urbano_medio
